expirationDate,daysToExpiration,bid,ask,strikePrice,totalVolume,volatility,delta,gamma,theta,vega,stock_price
2023-09-15,261,3.7,3.9,170.0,798,31.224,0.218,0.009,-0.022,0.324,130.03
2023-09-15,261,2.99,3.15,175.0,90,30.991,0.185,0.008,-0.019,0.293,130.03
2023-09-15,261,2.38,2.51,180.0,134,30.696,0.155,0.007,-0.017,0.262,130.03
2023-09-15,261,1.88,2.02,185.0,227,30.49,0.129,0.006,-0.015,0.232,130.03
2023-09-15,261,1.49,1.61,190.0,503,30.315,0.107,0.006,-0.013,0.203,130.03
2023-09-15,261,1.18,1.29,195.0,43,30.202,0.089,0.005,-0.011,0.177,130.03
2023-09-15,261,0.95,1.05,200.0,14,30.225,0.074,0.004,-0.01,0.154,130.03
2023-09-15,261,0.73,0.84,205.0,3,30.071,0.06,0.004,-0.008,0.132,130.03
2023-09-15,261,0.61,0.69,210.0,5,30.247,0.051,0.003,-0.007,0.115,130.03
2023-09-15,261,0.39,0.49,220.0,36,30.501,0.036,0.002,-0.005,0.087,130.03
2023-10-20,296,63.0,64.05,70.0,2,47.863,0.951,0.002,-0.014,0.105,130.03
2023-10-20,296,58.65,59.65,75.0,0,46.653,0.938,0.002,-0.016,0.131,130.03
2023-10-20,296,54.3,55.35,80.0,0,45.244,0.924,0.003,-0.018,0.157,130.03
2023-10-20,296,50.0,51.0,85.0,0,44.0,0.906,0.003,-0.02,0.187,130.03
2023-10-20,296,46.0,46.5,90.0,0,42.743,0.885,0.004,-0.022,0.218,130.03
2023-10-20,296,41.95,42.8,95.0,0,41.595,0.861,0.004,-0.024,0.251,130.03
2023-10-20,296,38.05,38.55,100.0,2,40.621,0.833,0.005,-0.026,0.286,130.03
2023-10-20,296,34.15,34.95,105.0,0,39.788,0.801,0.006,-0.028,0.32,130.03
2023-10-20,296,30.7,31.3,110.0,1,38.491,0.768,0.007,-0.03,0.352,130.03
2023-10-20,296,27.15,27.65,115.0,0,37.753,0.729,0.007,-0.031,0.383,130.03
2023-10-20,296,24.0,24.7,120.0,1,36.768,0.689,0.008,-0.032,0.41,130.03
2023-10-20,296,21.15,21.55,125.0,12,36.009,0.645,0.009,-0.033,0.432,130.03
2023-10-20,296,18.45,18.85,130.0,60,35.309,0.599,0.009,-0.033,0.45,130.03
2023-10-20,296,15.9,16.25,135.0,32,35.335,0.553,0.009,-0.033,0.461,130.03
2023-10-20,296,13.55,14.05,140.0,329,34.661,0.506,0.01,-0.032,0.465,130.03
2023-10-20,296,11.5,12.0,145.0,5,34.023,0.459,0.01,-0.031,0.463,130.03
2023-10-20,296,9.7,10.15,150.0,37,33.429,0.412,0.01,-0.03,0.455,130.03
2023-10-20,296,8.05,8.55,155.0,0,32.839,0.366,0.01,-0.028,0.44,130.03
2023-10-20,296,6.7,7.05,160.0,123,32.27,0.322,0.009,-0.026,0.419,130.03
2023-10-20,296,5.45,5.9,165.0,66,31.814,0.281,0.009,-0.024,0.395,130.03
2023-10-20,296,4.45,4.75,170.0,3,31.255,0.242,0.008,-0.022,0.366,130.03
2023-10-20,296,3.65,3.9,175.0,7,30.976,0.208,0.008,-0.02,0.336,130.03
2023-10-20,296,2.97,3.2,180.0,24,30.731,0.178,0.007,-0.018,0.306,130.03
2023-10-20,296,2.35,2.58,185.0,14,30.345,0.15,0.007,-0.016,0.273,130.03
2023-10-20,296,1.93,2.12,190.0,13,30.272,0.128,0.006,-0.014,0.245,130.03
2023-10-20,296,1.56,1.77,195.0,3,30.232,0.109,0.005,-0.012,0.218,130.03
2023-10-20,296,1.25,1.48,200.0,5,30.19,0.092,0.005,-0.011,0.193,130.03
2023-10-20,296,1.01,1.19,205.0,22,30.052,0.077,0.004,-0.009,0.169,130.03
2023-10-20,296,0.81,0.99,210.0,2,30.034,0.065,0.004,-0.008,0.148,130.03
2023-10-20,296,0.66,0.8,215.0,32,29.99,0.054,0.003,-0.007,0.129,130.03
2023-12-15,352,63.65,64.8,70.0,0,46.835,0.944,0.002,-0.013,0.128,130.03
2023-12-15,352,59.05,60.6,75.0,0,45.344,0.931,0.002,-0.015,0.154,130.03
2023-12-15,352,54.9,56.25,80.0,0,44.395,0.915,0.003,-0.017,0.185,130.03
2023-12-15,352,50.9,51.85,85.0,2,43.222,0.896,0.003,-0.019,0.217,130.03
2023-12-15,352,46.95,47.65,90.0,11,42.074,0.876,0.004,-0.021,0.25,130.03
2023-12-15,352,43.15,43.6,95.0,103,41.001,0.852,0.004,-0.023,0.284,130.03
2023-12-15,352,39.4,39.95,100.0,4,40.088,0.825,0.005,-0.025,0.32,130.03
2023-12-15,352,35.8,36.15,105.0,5,39.119,0.795,0.006,-0.026,0.354,130.03
2023-12-15,352,32.3,32.65,110.0,10,38.148,0.763,0.006,-0.027,0.387,130.03
2023-12-15,352,29.0,29.45,115.0,2,37.325,0.727,0.007,-0.028,0.417,130.03
2023-12-15,352,25.7,26.3,120.0,0,36.597,0.689,0.007,-0.029,0.445,130.03
2023-12-15,352,22.75,23.4,125.0,0,35.824,0.649,0.008,-0.03,0.468,130.03
2023-12-15,352,20.2,20.5,130.0,48,35.043,0.607,0.008,-0.03,0.486,130.03
2023-12-15,352,17.7,18.1,135.0,43,34.436,0.564,0.009,-0.03,0.499,130.03
2023-12-15,352,15.4,15.7,140.0,2,34.687,0.522,0.009,-0.03,0.505,130.03
2023-12-15,352,13.25,13.75,145.0,4,34.145,0.479,0.009,-0.029,0.506,130.03
2023-12-15,352,11.35,11.75,150.0,70,33.434,0.435,0.009,-0.028,0.5,130.03
2023-12-15,352,9.7,10.15,155.0,2,33.013,0.394,0.009,-0.027,0.49,130.03
2023-12-15,352,8.2,8.55,160.0,31,32.391,0.352,0.009,-0.025,0.473,130.03
2023-12-15,352,6.9,7.3,165.0,50,32.001,0.314,0.009,-0.024,0.452,130.03
2023-12-15,352,5.75,6.1,170.0,19,31.492,0.276,0.008,-0.022,0.426,130.03
2023-12-15,352,4.85,5.1,175.0,2,31.18,0.243,0.008,-0.02,0.399,130.03
2023-12-15,352,4.0,4.3,180.0,31,30.868,0.212,0.007,-0.019,0.37,130.03
2023-12-15,352,3.3,3.6,185.0,24,30.59,0.184,0.007,-0.017,0.34,130.03
2023-12-15,352,2.75,2.96,190.0,5,30.329,0.159,0.006,-0.015,0.309,130.03
2023-12-15,352,2.27,2.52,195.0,16,30.236,0.138,0.006,-0.014,0.281,130.03
2023-12-15,352,1.91,2.1,200.0,60,30.151,0.119,0.005,-0.012,0.254,130.03
2023-12-15,352,1.58,1.76,205.0,100,30.048,0.103,0.005,-0.011,0.228,130.03
2023-12-15,352,1.3,1.5,210.0,296,30.01,0.088,0.004,-0.01,0.205,130.03
2023-12-15,352,1.07,1.26,215.0,201,29.935,0.076,0.004,-0.009,0.182,130.03
2024-01-19,387,72.7,74.3,60.0,6,48.681,0.962,0.001,-0.01,0.092,130.03
2024-01-19,387,68.15,69.7,65.0,295,47.391,0.952,0.001,-0.012,0.115,130.03
2024-01-19,387,64.0,65.2,70.0,1,46.063,0.941,0.002,-0.013,0.141,130.03
2024-01-19,387,59.65,60.8,75.0,83,44.61,0.928,0.002,-0.015,0.168,130.03
2024-01-19,387,55.5,56.7,80.0,2,43.461,0.912,0.003,-0.017,0.199,130.03
2024-01-19,387,51.45,52.4,85.0,55,42.444,0.893,0.003,-0.019,0.232,130.03
2024-01-19,387,47.7,48.45,90.0,22,41.536,0.872,0.004,-0.02,0.267,130.03
2024-01-19,387,43.8,44.35,95.0,244,40.394,0.849,0.004,-0.022,0.302,130.03
2024-01-19,387,40.15,40.55,100.0,56,39.357,0.823,0.005,-0.024,0.337,130.03
2024-01-19,387,36.55,36.95,105.0,35,38.504,0.794,0.005,-0.025,0.372,130.03
2024-01-19,387,33.15,33.35,110.0,47,37.582,0.762,0.006,-0.026,0.405,130.03
2024-01-19,387,29.7,30.4,115.0,9,36.827,0.728,0.007,-0.027,0.437,130.03
2024-01-19,387,26.55,27.4,120.0,337,36.114,0.691,0.007,-0.028,0.465,130.03
2024-01-19,387,23.8,24.35,125.0,13,35.052,0.652,0.008,-0.028,0.489,130.03
2024-01-19,387,21.1,21.6,130.0,175,34.679,0.612,0.008,-0.029,0.508,130.03
2024-01-19,387,18.6,19.05,135.0,508,34.012,0.57,0.009,-0.028,0.521,130.03
2024-01-19,387,16.3,16.7,140.0,206,34.496,0.531,0.009,-0.029,0.529,130.03
2024-01-19,387,14.1,14.6,145.0,73,33.811,0.489,0.009,-0.028,0.531,130.03
2024-01-19,387,12.4,12.55,150.0,1148,33.313,0.448,0.009,-0.027,0.527,130.03
2024-01-19,387,10.5,10.95,155.0,116,32.725,0.407,0.009,-0.026,0.517,130.03
2024-01-19,387,8.95,9.4,160.0,382,32.201,0.367,0.009,-0.025,0.502,130.03
2024-01-19,387,7.65,8.1,165.0,567,31.861,0.33,0.008,-0.023,0.483,130.03
2024-01-19,387,6.45,6.8,170.0,158,31.317,0.293,0.008,-0.022,0.459,130.03
2024-01-19,387,5.3,5.95,175.0,60,31.013,0.26,0.008,-0.02,0.433,130.03
2024-01-19,387,4.6,4.95,180.0,152,30.777,0.23,0.007,-0.019,0.406,130.03
2024-01-19,387,3.85,4.2,185.0,25,30.518,0.202,0.007,-0.017,0.376,130.03
2024-01-19,387,3.2,3.5,190.0,41,30.188,0.176,0.006,-0.015,0.345,130.03
2024-01-19,387,2.68,3.05,195.0,142,30.163,0.155,0.006,-0.014,0.318,130.03
2024-01-19,387,2.3,2.5,200.0,451,29.986,0.134,0.005,-0.013,0.29,130.03
2024-01-19,387,1.96,2.13,205.0,180,29.942,0.117,0.005,-0.012,0.264,130.03
2024-03-15,443,72.6,75.2,60.0,0,47.29,0.957,0.001,-0.009,0.106,130.03
2024-03-15,443,68.3,70.75,65.0,1,45.817,0.947,0.001,-0.011,0.13,130.03
2024-03-15,443,64.15,66.3,70.0,3,44.594,0.936,0.002,-0.013,0.157,130.03
2024-03-15,443,60.05,61.95,75.0,0,43.522,0.922,0.002,-0.014,0.188,130.03
2024-03-15,443,56.15,57.7,80.0,10,42.956,0.904,0.003,-0.016,0.224,130.03
2024-03-15,443,52.05,53.5,85.0,0,41.918,0.886,0.003,-0.018,0.258,130.03
2024-03-15,443,48.35,49.45,90.0,0,40.82,0.866,0.003,-0.019,0.293,130.03
2024-03-15,443,44.95,45.55,95.0,0,39.888,0.842,0.004,-0.021,0.329,130.03
2024-03-15,443,40.9,41.85,100.0,1,39.165,0.816,0.005,-0.022,0.366,130.03
2024-03-15,443,37.65,38.6,105.0,0,38.269,0.789,0.005,-0.023,0.401,130.03
2024-03-15,443,33.9,35.0,110.0,5,37.563,0.758,0.006,-0.025,0.435,130.03
2024-03-15,443,30.95,32.3,115.0,0,36.726,0.726,0.006,-0.025,0.467,130.03
2024-03-15,443,27.65,28.85,120.0,4,35.966,0.692,0.007,-0.026,0.495,130.03
2024-03-15,443,25.25,25.8,125.0,10,35.301,0.655,0.007,-0.026,0.519,130.03
2024-03-15,443,22.65,23.15,130.0,53,34.707,0.618,0.008,-0.027,0.539,130.03
2024-03-15,443,20.15,20.65,135.0,1,34.032,0.579,0.008,-0.027,0.554,130.03
2024-03-15,443,17.85,18.4,140.0,63,34.689,0.543,0.008,-0.027,0.562,130.03
2024-03-15,443,15.75,16.25,145.0,43,34.101,0.505,0.008,-0.027,0.566,130.03
2024-03-15,443,13.85,14.3,150.0,52,33.583,0.467,0.008,-0.026,0.565,130.03
2024-03-15,443,12.0,12.6,155.0,1,33.052,0.429,0.008,-0.025,0.559,130.03
2024-03-15,443,10.45,11.0,160.0,5,32.605,0.392,0.008,-0.024,0.547,130.03
2024-03-15,443,9.1,9.6,165.0,1,32.26,0.357,0.008,-0.023,0.531,130.03
2024-03-15,443,7.8,8.3,170.0,18,31.795,0.322,0.008,-0.022,0.511,130.03
2024-03-15,443,6.75,7.2,175.0,2,31.518,0.29,0.008,-0.02,0.489,130.03
2024-03-15,443,5.8,6.2,180.0,13,31.205,0.26,0.007,-0.019,0.463,130.03
2024-03-15,443,4.95,5.3,185.0,5,30.869,0.232,0.007,-0.018,0.436,130.03
2024-03-15,443,4.3,4.55,190.0,25,30.711,0.207,0.006,-0.016,0.408,130.03
2024-03-15,443,3.65,4.0,195.0,21,30.595,0.185,0.006,-0.015,0.381,130.03
2024-03-15,443,3.1,3.5,200.0,7,30.483,0.164,0.006,-0.014,0.354,130.03
2024-03-15,443,2.66,2.91,205.0,0,30.215,0.144,0.005,-0.013,0.324,130.03
2024-06-21,541,73.05,76.4,60.0,0,46.214,0.947,0.001,-0.009,0.134,130.03
2024-06-21,541,68.9,72.05,65.0,0,45.016,0.937,0.001,-0.01,0.163,130.03
2024-06-21,541,64.95,67.7,70.0,1,43.919,0.924,0.002,-0.012,0.194,130.03
2024-06-21,541,61.5,63.6,75.0,0,42.961,0.91,0.002,-0.013,0.227,130.03
2024-06-21,541,57.45,59.35,80.0,1,41.958,0.893,0.002,-0.015,0.262,130.03
2024-06-21,541,53.9,55.0,85.0,0,40.666,0.876,0.003,-0.016,0.296,130.03
2024-06-21,541,50.0,51.35,90.0,6,40.14,0.855,0.003,-0.018,0.336,130.03
2024-06-21,541,46.4,47.6,95.0,0,39.303,0.833,0.004,-0.019,0.373,130.03
2024-06-21,541,43.15,44.0,100.0,15,38.197,0.809,0.004,-0.02,0.409,130.03
2024-06-21,541,39.75,40.5,105.0,11,37.729,0.782,0.005,-0.021,0.446,130.03
2024-06-21,541,36.55,37.25,110.0,5,37.041,0.754,0.005,-0.022,0.481,130.03
2024-06-21,541,33.35,34.4,115.0,8,36.261,0.725,0.006,-0.023,0.512,130.03
2024-06-21,541,30.65,31.3,120.0,11,35.581,0.693,0.006,-0.023,0.541,130.03
2024-06-21,541,27.7,28.55,125.0,67,35.072,0.66,0.006,-0.024,0.566,130.03
2024-06-21,541,25.1,25.7,130.0,41,34.308,0.626,0.007,-0.024,0.587,130.03
2024-06-21,541,22.9,23.3,135.0,69,33.971,0.592,0.007,-0.024,0.604,130.03
2024-06-21,541,20.35,20.95,140.0,33,34.835,0.56,0.007,-0.025,0.614,130.03
2024-06-21,541,18.2,19.0,145.0,9,34.417,0.526,0.007,-0.024,0.621,130.03
2024-06-21,541,16.45,16.9,150.0,20,33.973,0.493,0.007,-0.024,0.624,130.03
2024-06-21,541,14.45,15.1,155.0,166,33.349,0.458,0.007,-0.023,0.621,130.03
2024-06-21,541,12.65,13.55,160.0,16,32.87,0.424,0.007,-0.023,0.614,130.03
2024-06-21,541,11.35,12.0,165.0,16,32.587,0.393,0.007,-0.022,0.603,130.03
2024-06-21,541,10.1,10.65,170.0,66,32.317,0.362,0.007,-0.021,0.589,130.03
2024-06-21,541,8.9,9.55,175.0,123,32.081,0.333,0.007,-0.02,0.571,130.03
2024-06-21,541,7.8,8.3,180.0,12,31.651,0.303,0.007,-0.019,0.549,130.03
2024-06-21,541,6.85,7.35,185.0,12,31.413,0.277,0.007,-0.018,0.527,130.03
2024-06-21,541,5.9,6.55,190.0,8,31.145,0.251,0.006,-0.017,0.502,130.03
2024-06-21,541,5.25,5.6,195.0,82,30.849,0.227,0.006,-0.016,0.475,130.03
2024-06-21,541,4.6,5.05,200.0,166,30.814,0.207,0.006,-0.015,0.45,130.03
2024-06-21,541,3.95,4.5,205.0,1,30.629,0.187,0.005,-0.014,0.423,130.03
2025-01-17,751,75.05,78.4,60.0,0,43.358,0.933,0.001,-0.008,0.181,130.03
2025-01-17,751,70.75,74.45,65.0,83,42.693,0.921,0.001,-0.009,0.217,130.03
2025-01-17,751,67.75,69.8,70.0,15,41.663,0.908,0.002,-0.01,0.252,130.03
2025-01-17,751,64.0,65.7,75.0,0,40.709,0.894,0.002,-0.011,0.289,130.03
2025-01-17,751,60.0,61.9,80.0,74,40.043,0.877,0.002,-0.012,0.329,130.03
2025-01-17,751,56.45,58.4,85.0,0,39.23,0.86,0.003,-0.014,0.368,130.03
2025-01-17,751,52.8,54.6,90.0,57,38.425,0.841,0.003,-0.015,0.407,130.03
2025-01-17,751,49.9,51.0,95.0,64,37.726,0.82,0.003,-0.016,0.447,130.03
2025-01-17,751,47.0,47.7,100.0,111,36.901,0.799,0.004,-0.016,0.485,130.03
2025-01-17,751,43.0,44.4,105.0,1,36.294,0.775,0.004,-0.017,0.522,130.03
2025-01-17,751,40.25,41.25,110.0,26,35.593,0.75,0.004,-0.018,0.558,130.03
2025-01-17,751,37.2,38.35,115.0,24,35.055,0.724,0.005,-0.018,0.591,130.03
2025-01-17,751,34.5,35.9,120.0,48,34.49,0.697,0.005,-0.019,0.622,130.03
2025-01-17,751,31.9,32.85,125.0,49,33.896,0.669,0.005,-0.019,0.649,130.03
2025-01-17,751,29.5,30.1,130.0,214,33.16,0.64,0.006,-0.02,0.673,130.03
2025-01-17,751,26.95,27.8,135.0,99,32.842,0.61,0.006,-0.02,0.693,130.03
2025-01-17,751,24.75,25.45,140.0,684,32.55,0.58,0.006,-0.02,0.708,130.03
2025-01-17,751,22.6,23.45,145.0,73,34.279,0.558,0.006,-0.021,0.717,130.03
2025-01-17,751,20.55,21.15,150.0,171,33.594,0.528,0.006,-0.02,0.724,130.03
2025-01-17,751,18.7,19.5,155.0,147,33.309,0.5,0.006,-0.02,0.728,130.03
2025-01-17,751,17.15,17.8,160.0,190,32.96,0.472,0.006,-0.02,0.727,130.03
2025-01-17,751,15.5,16.0,165.0,256,32.463,0.444,0.006,-0.019,0.723,130.03
2025-01-17,751,14.0,14.7,170.0,286,32.199,0.417,0.006,-0.019,0.716,130.03
2025-01-17,751,12.7,13.2,175.0,47,31.811,0.39,0.006,-0.018,0.704,130.03
2025-01-17,751,11.45,12.0,180.0,92,31.536,0.364,0.006,-0.018,0.69,130.03
2025-01-17,751,10.3,10.9,185.0,9,31.275,0.339,0.006,-0.017,0.674,130.03
2025-01-17,751,9.35,9.8,190.0,382,31.05,0.316,0.006,-0.016,0.655,130.03
2025-01-17,751,8.55,8.85,195.0,23,30.898,0.294,0.006,-0.016,0.635,130.03
2025-01-17,751,7.7,7.9,200.0,124,30.63,0.272,0.006,-0.015,0.612,130.03
2025-01-17,751,6.7,7.3,205.0,26,30.389,0.251,0.006,-0.014,0.588,130.03
